"customerID","gender","SeniorCitizen","Partner","Dependents","tenure","PhoneService","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","Contract","PaperlessBilling","PaymentMethod","MonthlyCharges","TotalCharges","Churn"
"7379-FNIUJ",1,0,0,0,0.0277777777777778,"Yes","No","Fiber optic",1,1,0,0,1,1,"Month-to-month","No","Electronic check",0.815422885572139,0.0207362104777291,0
"1627-AFWVJ",0,0,0,0,0.402777777777778,"Yes","No","No",0,0,0,0,0,0,"Two year","No","Mailed check",0.0114427860696517,0.0617874451880914,0
"9725-SCPZG",1,0,0,1,0.0138888888888889,"Yes","No","Fiber optic",0,0,0,0,1,1,"Month-to-month","Yes","Electronic check",0.722388059701492,0.00831410108469882,1
"5884-GCYMI",1,0,0,0,0.0138888888888889,"Yes","No","Fiber optic",0,0,0,0,0,0,"Month-to-month","No","Mailed check",0.508955223880597,0.00583891068543734,1
"3217-FZDMN",0,1,0,0,0.111111111111111,"Yes","No","Fiber optic",0,0,1,0,1,1,"Month-to-month","Yes","Credit card (automatic)",0.758208955223881,0.083562197092084,1
"4486-EFAEB",1,0,0,0,0.180555555555556,"Yes","No","No",0,0,0,0,0,0,"Month-to-month","Yes","Electronic check",0.0213930348258706,0.0268693745672744,0
"0060-FUALY",0,0,1,0,0.819444444444444,"Yes","Yes","Fiber optic",1,1,0,0,1,0,"Month-to-month","Yes","Electronic check",0.761194029850746,0.643762981767828,0
"7853-GVUDZ",0,0,1,1,0.0138888888888889,"Yes","No","No",0,0,0,0,0,0,"Month-to-month","Yes","Credit card (automatic)",0.0189054726368159,0.000155781213939534,1
"7480-QNVZJ",1,1,0,0,0.694444444444444,"Yes","Yes","Fiber optic",0,0,0,0,1,1,"Month-to-month","Yes","Electronic check",0.770646766169154,0.553646434341103,1
"6954-OOYZZ",1,0,1,0,0.25,"Yes","No","DSL",0,0,0,0,0,0,"Month-to-month","Yes","Bank transfer (automatic)",0.259701492537313,0.0864585737364413,0
"7088-FBAWU",0,0,1,1,0.236111111111111,"Yes","No","DSL",1,1,0,0,1,1,"Month-to-month","No","Mailed check",0.560199004975124,0.138126009693053,0
"8313-AFGBW",1,0,1,0,0.652777777777778,"Yes","No","DSL",0,1,1,0,1,1,"Two year","No","Electronic check",0.550746268656716,0.404321486268174,0
"3943-KDREE",0,0,0,0,0.361111111111111,"Yes","Yes","Fiber optic",0,0,0,0,0,0,"Month-to-month","Yes","Bank transfer (automatic)",0.564179104477612,0.209571890145396,1
"9239-ZBZZV",0,0,0,0,0.0833333333333333,"No","No phone service","DSL",0,0,1,0,1,1,"Month-to-month","Yes","Electronic check",0.295522388059702,0.0330371567043619,1
"3097-IDVPU",1,0,1,1,0.263888888888889,"Yes","Yes","DSL",0,0,0,0,0,0,"Month-to-month","No","Credit card (automatic)",0.316915422885572,0.102890606969767,0
"4398-HSCJH",0,0,0,0,0.0416666666666667,"Yes","Yes","DSL",0,0,0,1,1,0,"Month-to-month","Yes","Electronic check",0.451243781094527,0.0157915993537964,1
"2197-OMWGI",0,1,1,1,0.944444444444444,"No","No phone service","DSL",0,1,1,0,1,1,"Two year","Yes","Electronic check",0.345771144278607,0.419738056773598,0
"2303-PJYHN",0,0,1,0,0.0277777777777778,"Yes","No","No",0,0,0,0,0,0,"Month-to-month","No","Bank transfer (automatic)",0.0159203980099503,0.00383106392799446,0
"9795-VOWON",1,0,0,0,0.0972222222222222,"No","No phone service","DSL",0,0,0,0,0,0,"One year","Yes","Credit card (automatic)",0.0606965174129353,0.0152377105931225,0
"1237-WIYYZ",0,0,0,0,0.25,"Yes","No","No",0,0,0,0,0,0,"Month-to-month","Yes","Mailed check",0.0129353233830846,0.0427475190399261,0
"1987-AUELQ",0,0,1,0,0.986111111111111,"Yes","Yes","No",0,0,0,0,0,0,"Two year","No","Credit card (automatic)",0.0676616915422886,0.214043387952919,0
"7852-LECYP",1,1,1,0,0.180555555555556,"Yes","Yes","Fiber optic",1,1,0,0,0,1,"Month-to-month","No","Credit card (automatic)",0.751741293532338,0.143341795522733,0
"4430-UZIPO",1,0,0,0,0.0416666666666667,"No","No phone service","DSL",0,1,0,1,0,0,"Month-to-month","Yes","Mailed check",0.185074626865672,0.0103738749134549,1
"4822-LPTYJ",1,0,1,0,1,"Yes","Yes","Fiber optic",0,1,1,0,1,1,"Two year","Yes","Bank transfer (automatic)",0.850746268656716,0.845534271867067,0
"8165-CBKXO",1,0,1,1,0.916666666666667,"No","No phone service","DSL",0,1,1,0,1,1,"Two year","Yes","Credit card (automatic)",0.383084577114428,0.425755827371336,0
"6527-PZFPV",1,0,1,1,0.333333333333333,"Yes","No","No",0,0,0,0,0,0,"One year","Yes","Credit card (automatic)",0.0253731343283582,0.0520251557812139,0
"4855-SNKMY",0,0,0,0,0.0138888888888889,"Yes","No","DSL",0,0,0,0,0,0,"Month-to-month","Yes","Electronic check",0.257213930348259,0.00291945534271867,1
"9593-CVZKR",0,0,1,1,0.777777777777778,"Yes","Yes","No",0,0,0,0,0,0,"Two year","Yes","Mailed check",0.0616915422885572,0.157748672974844,0
"8595-SIZNC",0,1,1,0,0.305555555555556,"Yes","Yes","No",0,0,0,0,0,0,"One year","No","Bank transfer (automatic)",0.073134328358209,0.0611585506577429,0
"8008-HAWED",1,0,0,0,0.194444444444444,"No","No phone service","DSL",0,0,1,0,1,1,"Month-to-month","Yes","Electronic check",0.323383084577114,0.0800773136395107,1
"7124-UGSUR",0,1,1,0,0.847222222222222,"Yes","Yes","Fiber optic",0,1,1,0,1,1,"One year","Yes","Credit card (automatic)",0.857213930348259,0.73692591737826,1
"1862-SKORY",0,1,1,0,0.555555555555556,"No","No phone service","DSL",0,1,0,0,1,0,"Month-to-month","Yes","Electronic check",0.209452736318408,0.186775905838911,1
"5236-XMZJY",0,0,0,0,0.583333333333333,"Yes","No","DSL",1,1,1,0,0,0,"Month-to-month","No","Bank transfer (automatic)",0.411940298507463,0.290531963997231,0
"4827-DPADN",0,0,1,1,1,"Yes","Yes","DSL",1,0,1,1,1,1,"Two year","Yes","Bank transfer (automatic)",0.64726368159204,0.695118855296561,0
"2694-CIUMO",0,0,0,0,0.166666666666667,"Yes","Yes","Fiber optic",0,0,0,1,0,0,"Month-to-month","Yes","Credit card (automatic)",0.609950248756219,0.108406415878144,0
"5846-ABOBJ",1,0,1,0,0.986111111111111,"Yes","Yes","No",0,0,0,0,0,0,"Two year","No","Bank transfer (automatic)",0.0616915422885572,0.197536348949919,0
"1439-LCGVL",0,0,1,0,0.361111111111111,"Yes","No","No",0,0,0,0,0,0,"One year","No","Mailed check",0.00945273631840795,0.050865451188553,0
"0909-SDHNU",0,0,0,1,0.0972222222222222,"No","No phone service","DSL",1,0,0,0,0,0,"Month-to-month","No","Mailed check",0.114925373134328,0.0211343180244634,0
"4647-XXZAM",0,0,1,1,0.0833333333333333,"Yes","No","DSL",0,0,0,0,0,0,"Month-to-month","No","Mailed check",0.271144278606965,0.0307408262174013,0
"1502-XFCVR",0,0,0,0,0.805555555555556,"Yes","No","Fiber optic",1,1,1,0,1,1,"One year","Yes","Electronic check",0.877611940298508,0.70702169397646,1
"7740-KKCXF",1,0,1,0,0.708333333333333,"No","No phone service","DSL",0,1,0,0,0,0,"Month-to-month","Yes","Credit card (automatic)",0.117412935323383,0.174319178398338,0
"5360-XGYAZ",1,0,1,1,1,"No","No phone service","DSL",1,1,1,1,1,1,"Two year","Yes","Bank transfer (automatic)",0.471641791044776,0.536083544888068,0
"9692-TUSXH",0,0,0,0,0.25,"Yes","No","Fiber optic",1,0,0,0,1,1,"Month-to-month","Yes","Electronic check",0.774129353233831,0.19869605354258,1
"7912-SYRQT",0,0,0,0,0.0972222222222222,"Yes","Yes","Fiber optic",0,0,0,0,0,0,"Month-to-month","Yes","Bank transfer (automatic)",0.565671641791045,0.0616374336487422,1
"3557-HTYWR",0,0,0,0,0.652777777777778,"Yes","Yes","DSL",1,1,0,1,0,1,"Two year","No","Mailed check",0.555223880597015,0.401280867759058,0
"4816-JBHOV",1,1,0,0,0.0277777777777778,"Yes","No","DSL",0,0,0,0,0,0,"Month-to-month","Yes","Electronic check",0.26318407960199,0.00864297253634895,1
"8920-NAVAY",1,1,0,0,0.861111111111111,"Yes","Yes","Fiber optic",0,1,1,1,1,1,"One year","Yes","Bank transfer (automatic)",0.920398009950249,0.811741287791369,0
"1699-TLDLZ",0,0,1,1,0.222222222222222,"Yes","No","No",0,0,0,0,0,0,"Two year","No","Mailed check",0.0144278606965174,0.0326275098084468,0
"5600-PDUJF",1,0,0,0,0.0833333333333333,"Yes","No","DSL",0,0,0,1,0,0,"Month-to-month","Yes","Credit card (automatic)",0.310945273631841,0.0339141472420955,0
"8292-TYSPY",1,0,0,0,0.263888888888889,"Yes","No","DSL",0,0,1,1,0,0,"Month-to-month","Yes","Credit card (automatic)",0.365671641791045,0.118589891530118,1
"0567-XRHCU",0,0,1,1,0.958333333333333,"No","No phone service","DSL",1,0,1,0,0,1,"Two year","Yes","Credit card (automatic)",0.255721393034826,0.339406877452112,0
"1867-BDVFH",1,0,1,1,0.152777777777778,"Yes","Yes","Fiber optic",0,0,0,0,0,0,"Month-to-month","Yes","Electronic check",0.558208955223881,0.0940918532194784,1
"2067-QYTCF",0,0,1,0,0.888888888888889,"Yes","Yes","Fiber optic",0,1,1,1,1,1,"Month-to-month","Yes","Electronic check",0.924378109452736,0.800207708285253,0
"2359-QWQUL",0,0,1,0,0.541666666666667,"Yes","No","Fiber optic",1,0,1,1,1,1,"One year","Yes","Credit card (automatic)",0.860199004975124,0.474965381952458,1
"9103-TCIHJ",0,0,0,0,0.208333333333333,"Yes","Yes","DSL",1,0,0,0,0,0,"Month-to-month","Yes","Mailed check",0.372636815920398,0.101661666282022,1
"7407-SUJIZ",1,0,0,0,0.347222222222222,"Yes","No","No",0,0,0,0,0,0,"Month-to-month","No","Mailed check",0.0233830845771144,0.0603161781675514,0
"9150-KPBJQ",0,0,0,0,0.0833333333333333,"Yes","No","No",0,0,0,0,0,0,"Two year","No","Credit card (automatic)",0.0139303482587065,0.0113143318716824,0
"0052-DCKON",1,0,1,0,0.916666666666667,"Yes","Yes","Fiber optic",1,1,1,1,1,1,"One year","No","Bank transfer (automatic)",0.970646766169154,0.914303023309485,0
"3654-ARMGP",0,0,0,0,0.847222222222222,"Yes","Yes","DSL",0,1,1,1,1,1,"Two year","No","Credit card (automatic)",0.700497512437811,0.611868220632356,0
"9699-UBQFS",0,1,1,0,0.597222222222222,"Yes","Yes","Fiber optic",1,1,0,0,1,0,"Month-to-month","Yes","Electronic check",0.758706467661692,0.477498269097623,0
"9367-TCUYN",0,0,0,0,0.166666666666667,"Yes","No","No",0,0,0,0,0,0,"Month-to-month","No","Mailed check",0.018407960199005,0.0236325871220863,0
"1261-FWTTE",1,1,0,0,0.319444444444444,"No","No phone service","DSL",0,0,0,0,0,1,"Month-to-month","Yes","Bank transfer (automatic)",0.16318407960199,0.0865047311331641,0
"3528-HFRIQ",1,1,1,0,0.986111111111111,"No","No phone service","DSL",0,1,1,0,1,1,"Month-to-month","Yes","Bank transfer (automatic)",0.338805970149254,0.432292868682206,0
"0708-SJDIS",0,0,0,0,0.472222222222222,"Yes","Yes","DSL",0,0,0,1,1,0,"Month-to-month","No","Mailed check",0.465174129353234,0.246792060927764,0
"4140-WJAWW",0,0,0,0,0.0694444444444444,"Yes","No","No",0,0,0,0,0,0,"Month-to-month","No","Credit card (automatic)",0.0159203980099503,0.0102988691437803,1
"2073-QBVBI",0,0,1,0,0.569444444444444,"No","No phone service","DSL",0,1,0,1,0,0,"One year","No","Mailed check",0.171144278606965,0.158417955227325,0
"6928-ONTRW",0,0,1,1,1,"Yes","No","No",0,0,0,0,0,0,"Two year","No","Credit card (automatic)",0.0144278606965174,0.157050542349411,0
"3320-VEOYC",1,1,0,0,0.194444444444444,"Yes","Yes","Fiber optic",0,0,0,0,1,1,"Month-to-month","Yes","Electronic check",0.769651741293532,0.144761135471959,0
"5231-FIQPA",0,0,0,0,0.569444444444444,"Yes","No","No",0,0,0,0,0,0,"Two year","Yes","Mailed check",0.0159203980099503,0.0913512577890607,0
"6617-WLBQC",0,0,1,1,0.319444444444444,"Yes","Yes","Fiber optic",1,0,0,0,0,0,"One year","No","Credit card (automatic)",0.632835820895522,0.206790906992846,0
"2599-CIPQE",1,0,1,1,0.986111111111111,"Yes","No","Fiber optic",1,1,1,1,1,1,"Two year","No","Credit card (automatic)",0.905970149253731,0.89592084006462,0
"6653-CBBOM",0,0,0,0,0.0138888888888889,"Yes","No","Fiber optic",0,0,0,0,0,0,"Month-to-month","Yes","Electronic check",0.517910447761194,0.0059427648280637,1
"8774-GSBUN",1,0,1,0,1,"Yes","Yes","No",0,0,0,0,0,0,"Two year","No","Mailed check",0.0711442786069652,0.205204246480498,0
"7326-RIGQZ",1,0,1,1,0.0833333333333333,"Yes","No","Fiber optic",0,0,0,0,0,0,"Month-to-month","Yes","Electronic check",0.512935323383085,0.0414320332333256,0
"1401-FTHFQ",1,0,1,1,0.319444444444444,"Yes","No","No",0,0,0,0,0,0,"One year","Yes","Credit card (automatic)",0.0174129353233831,0.049215324255712,0
"3247-ZVOUO",1,1,1,0,0.138888888888889,"Yes","Yes","Fiber optic",0,0,0,0,0,1,"Month-to-month","No","Electronic check",0.669651741293532,0.0961170090006924,1
"0254-FNMCI",0,0,0,0,1,"Yes","No","Fiber optic",1,1,1,1,1,1,"Two year","Yes","Electronic check",0.911940298507463,0.87761366258943,0
"1848-LBZHY",0,0,1,0,0.0972222222222222,"Yes","No","DSL",1,0,0,0,0,0,"Month-to-month","Yes","Bank transfer (automatic)",0.318905472636816,0.038806831294715,0
"6101-IMRMM",1,0,0,1,0.0833333333333333,"Yes","No","Fiber optic",0,0,1,0,1,1,"Month-to-month","No","Mailed check",0.758706467661692,0.0642337872144011,1
"8118-TJAFG",1,0,1,1,0.125,"Yes","No","Fiber optic",0,1,0,1,1,1,"Month-to-month","Yes","Electronic check",0.828358208955224,0.102475190399261,0
"5429-LWCMV",0,0,0,0,0.166666666666667,"Yes","Yes","Fiber optic",0,1,0,0,0,1,"Month-to-month","Yes","Electronic check",0.70547263681592,0.119864989614586,0
"7298-IZWLY",0,0,0,0,0.0138888888888889,"Yes","No","No",0,0,0,0,0,0,"Month-to-month","Yes","Mailed check",0.0114427860696517,6.9236095084237e-05,0
"9758-MFWGD",0,1,1,1,0.666666666666667,"No","No phone service","DSL",0,1,0,0,0,0,"One year","No","Bank transfer (automatic)",0.11592039800995,0.158083314101085,0
"3955-JBZZM",1,0,0,0,0.277777777777778,"Yes","No","Fiber optic",0,0,0,0,1,0,"Month-to-month","No","Electronic check",0.602487562189055,0.187225940456958,0
"1268-ASBGA",0,1,1,0,0.222222222222222,"Yes","Yes","Fiber optic",0,0,0,0,0,1,"Month-to-month","Yes","Credit card (automatic)",0.667661691542288,0.156513962612509,1
"8943-URTMR",0,0,0,0,0.0277777777777778,"Yes","No","Fiber optic",0,0,0,0,1,0,"Month-to-month","Yes","Mailed check",0.610945273631841,0.0154511885529656,1
"4815-TUMEQ",0,0,0,0,0.138888888888889,"Yes","No","No",0,0,0,0,0,0,"One year","Yes","Mailed check",0.0104477611940299,0.0192014770366951,0
"4713-LZDRV",0,1,0,0,0.0277777777777778,"Yes","No","Fiber optic",0,0,0,0,0,1,"Month-to-month","Yes","Electronic check",0.61044776119403,0.0203381029309947,1
"9909-IDLEK",1,0,1,1,0.277777777777778,"Yes","Yes","Fiber optic",0,1,0,1,1,0,"Month-to-month","No","Mailed check",0.781592039800995,0.208619893837988,0
"4092-OFQZS",1,0,1,0,0.277777777777778,"Yes","No","No",0,0,0,0,0,0,"One year","No","Mailed check",0.0238805970149254,0.0460073851834756,0
"1561-BWHIN",1,0,1,1,0.263888888888889,"Yes","No","No",0,0,0,0,0,0,"One year","No","Mailed check",0.0154228855721393,0.0375836602815601,0
"4325-NFSKC",1,1,0,0,0.263888888888889,"Yes","Yes","Fiber optic",1,0,0,0,1,0,"Month-to-month","Yes","Electronic check",0.719900497512438,0.18938379875375,1
"9927-DSWDF",1,0,1,0,0.305555555555556,"Yes","No","Fiber optic",1,1,0,1,1,1,"Month-to-month","Yes","Electronic check",0.859203980099502,0.249451880913916,0
"9500-LTVBP",0,0,0,0,0.486111111111111,"Yes","Yes","Fiber optic",0,0,0,1,0,0,"Month-to-month","No","Credit card (automatic)",0.614925373134328,0.325075005769675,0
"7252-NTGSS",0,0,0,0,0.0138888888888889,"Yes","No","DSL",0,0,0,0,0,0,"Month-to-month","No","Mailed check",0.267661691542289,0.00304061850911609,0
"8149-AIQCG",1,0,0,0,0.541666666666667,"Yes","Yes","Fiber optic",0,0,0,0,0,0,"Month-to-month","Yes","Credit card (automatic)",0.546268656716418,0.312952919455343,0
"1360-JYXKQ",0,1,1,0,0.75,"Yes","No","Fiber optic",0,0,1,1,1,1,"One year","Yes","Electronic check",0.804477611940298,0.625236556658205,0
"2955-PSXOE",0,0,0,0,0.0138888888888889,"Yes","No","No",0,0,0,0,0,0,"Month-to-month","Yes","Bank transfer (automatic)",0.0194029850746269,0.000161550888529887,1
"7762-URZQH",1,0,1,0,0.916666666666667,"Yes","Yes","Fiber optic",1,0,1,0,1,1,"Two year","Yes","Credit card (automatic)",0.87363184079602,0.80343295638126,1
"0899-WZRSD",1,0,0,0,0.777777777777778,"Yes","Yes","Fiber optic",1,0,0,1,1,1,"Month-to-month","Yes","Mailed check",0.866666666666667,0.666472420955458,0
"3255-GRXMG",1,0,0,1,0.25,"Yes","No","DSL",0,0,0,0,0,0,"Month-to-month","Yes","Credit card (automatic)",0.272636815920398,0.084052619432264,0
"4828-FAZPK",0,0,1,1,0.222222222222222,"Yes","Yes","Fiber optic",0,1,0,0,0,0,"Month-to-month","Yes","Credit card (automatic)",0.613930348258707,0.144143780290792,0
"6094-ZIVKX",0,0,0,0,0.944444444444444,"Yes","No","DSL",1,0,1,0,0,0,"One year","Yes","Credit card (automatic)",0.360199004975124,0.42189591507039,0
"6925-BAYGL",0,1,1,0,0.736111111111111,"Yes","Yes","No",0,0,0,0,0,0,"Two year","No","Credit card (automatic)",0.0681592039800995,0.145026540503116,0
"3262-EIDHV",0,0,1,1,1,"Yes","Yes","DSL",1,0,1,1,1,1,"Two year","No","Credit card (automatic)",0.661194029850746,0.67794830371567,0
"7354-OIJLX",1,0,0,0,0.125,"Yes","Yes","Fiber optic",0,0,0,0,0,0,"Month-to-month","Yes","Electronic check",0.573134328358209,0.0814504961920148,0
"1376-HHBDV",0,0,0,0,0.416666666666667,"Yes","No","DSL",1,0,0,0,0,0,"Month-to-month","Yes","Mailed check",0.303980099502488,0.17516155088853,0
"6907-NZZIJ",0,0,0,0,0.5,"Yes","Yes","Fiber optic",0,1,0,0,1,1,"Month-to-month","Yes","Electronic check",0.804975124378109,0.415047311331641,1
"6133-OZILE",0,0,0,0,0.25,"No","No phone service","DSL",0,0,1,1,0,0,"Month-to-month","Yes","Electronic check",0.16865671641791,0.067909069928456,0
"4135-FRWKJ",0,1,1,1,0.763888888888889,"Yes","Yes","DSL",1,0,1,1,1,0,"One year","No","Electronic check",0.577114427860697,0.477238633741057,0
"2911-UREFD",0,0,1,0,0.541666666666667,"No","No phone service","DSL",1,0,1,0,1,1,"Month-to-month","No","Electronic check",0.374626865671642,0.249890376182783,1
"3744-ZRRDZ",1,0,0,0,0.291666666666667,"Yes","Yes","Fiber optic",0,1,0,0,0,0,"Month-to-month","Yes","Electronic check",0.637810945273632,0.211637433648742,1
"5673-TIYIB",1,0,0,0,0.0277777777777778,"No","No phone service","DSL",0,1,1,1,0,0,"Month-to-month","Yes","Credit card (automatic)",0.220398009950249,0.00673321024694207,1
"6551-ZCOTS",1,1,0,0,0.458333333333333,"Yes","Yes","No",0,0,0,0,0,0,"One year","Yes","Bank transfer (automatic)",0.0661691542288557,0.0956612047080545,0
"7191-ADRGF",1,0,1,0,0.611111111111111,"No","No phone service","DSL",0,1,1,0,1,1,"Two year","No","Bank transfer (automatic)",0.358706467661692,0.273672974844219,0
"5018-LXQQG",0,0,1,1,0.416666666666667,"Yes","No","DSL",1,0,0,1,0,1,"Month-to-month","No","Bank transfer (automatic)",0.478109452736318,0.219789983844911,0
"6892-BOGQE",0,0,1,0,0.986111111111111,"Yes","No","No",0,0,0,0,0,0,"Two year","Yes","Bank transfer (automatic)",0.0263681592039801,0.170136164320332,0
"1602-IJQQE",0,0,0,0,0.0555555555555556,"Yes","Yes","Fiber optic",0,0,0,0,0,0,"Month-to-month","No","Electronic check",0.568159203980099,0.0368451419339949,1
"4628-WQCQQ",1,0,0,1,0.486111111111111,"Yes","No","Fiber optic",0,0,1,0,1,0,"One year","Yes","Electronic check",0.665671641791045,0.34754211862451,1
"1746-TGTWV",1,0,1,0,0.0138888888888889,"Yes","No","Fiber optic",0,0,1,0,0,0,"Month-to-month","No","Credit card (automatic)",0.568159203980099,0.00652550196168936,0
"5995-SNNEW",1,1,1,0,0.319444444444444,"Yes","Yes","Fiber optic",0,1,1,0,1,1,"Month-to-month","Yes","Electronic check",0.85771144278607,0.249948072928687,0
"8050-WYBND",0,0,0,1,0.305555555555556,"No","No phone service","DSL",0,0,1,0,1,1,"One year","Yes","Credit card (automatic)",0.31044776119403,0.116847449803831,0
"2821-WARNZ",0,0,0,1,0.680555555555556,"Yes","No","No",0,0,0,0,0,0,"One year","No","Credit card (automatic)",0.0119402985074627,0.104142626355874,0
"4879-GZLFH",0,0,1,1,0.583333333333333,"Yes","No","Fiber optic",0,0,1,0,1,1,"Month-to-month","Yes","Electronic check",0.735323383084577,0.445026540503116,0
"1644-IRKSF",0,0,1,1,0.458333333333333,"Yes","No","Fiber optic",0,0,1,0,1,1,"One year","Yes","Electronic check",0.751741293532338,0.358377567505193,1
"8314-HTWVE",0,0,1,1,0.0972222222222222,"Yes","No","No",0,0,0,0,0,0,"Two year","No","Mailed check",0.0159203980099503,0.0144645741980152,0
"9402-ROUMJ",0,0,1,1,0.930555555555556,"Yes","Yes","Fiber optic",1,0,1,1,0,1,"One year","Yes","Bank transfer (automatic)",0.81592039800995,0.769697669051466,0
"2507-QZPQS",1,0,0,0,0.208333333333333,"Yes","Yes","Fiber optic",0,1,0,1,0,1,"Month-to-month","No","Electronic check",0.770646766169154,0.165278098315255,0
"7159-NOKYQ",1,0,1,0,0.930555555555556,"Yes","Yes","Fiber optic",0,1,1,0,0,1,"Two year","Yes","Electronic check",0.745273631840796,0.73267943687976,0
"5707-ZMDJP",1,0,1,1,0.736111111111111,"Yes","No","DSL",1,1,0,1,1,0,"Two year","Yes","Mailed check",0.511940298507463,0.428202169397646,0
"8779-YIQQA",1,0,1,1,0.291666666666667,"Yes","No","No",0,0,0,0,0,0,"One year","No","Mailed check",0.0154228855721393,0.0382298638356797,0
"7136-IHZJA",0,0,1,1,0.555555555555556,"Yes","No","DSL",1,1,0,1,0,1,"Month-to-month","Yes","Mailed check",0.528358208955224,0.326378952227094,0
"8966-OIQHG",0,0,1,1,0.305555555555556,"Yes","No","No",0,0,0,0,0,0,"One year","No","Bank transfer (automatic)",0.0248756218905473,0.0500288483729518,0
"7074-STDCN",1,0,0,0,0.541666666666667,"No","No phone service","DSL",0,0,0,1,0,1,"Month-to-month","Yes","Electronic check",0.222388059701493,0.170286175859682,0
"3705-PSNGL",1,0,0,0,0.625,"Yes","No","No",0,0,0,0,0,0,"One year","Yes","Electronic check",0.0213930348258706,0.105198476805908,1
"8739-QOTTN",0,0,1,0,0.0277777777777778,"Yes","No","No",0,0,0,0,0,0,"Month-to-month","No","Mailed check",0.0208955223880597,0.00265981998615278,0
"1399-OUPJN",0,0,1,1,0.791666666666667,"Yes","No","No",0,0,0,0,0,0,"Two year","No","Bank transfer (automatic)",0.0149253731343284,0.144616893607201,0
"0277-BKSQP",1,0,1,1,0.111111111111111,"Yes","No","DSL",0,0,0,0,1,0,"Month-to-month","Yes","Electronic check",0.359701492537313,0.0526540503115624,0
"6502-HCJTI",1,1,1,0,0.0972222222222222,"Yes","Yes","Fiber optic",1,1,0,0,0,1,"Month-to-month","Yes","Credit card (automatic)",0.760696517412935,0.0755019616893607,1
"2606-RMDHZ",1,0,0,0,0.0833333333333333,"No","No phone service","DSL",0,1,0,0,0,0,"Month-to-month","Yes","Credit card (automatic)",0.121890547263682,0.0219132240941611,1
"5774-XZTQC",0,0,1,1,0.0972222222222222,"Yes","No","No",0,0,0,0,0,0,"Month-to-month","No","Mailed check",0.0218905472636816,0.0152261712439418,0
"2676-SSLTO",1,0,0,0,0.680555555555556,"Yes","Yes","DSL",0,0,0,1,1,0,"Two year","Yes","Bank transfer (automatic)",0.476616915422886,0.366974382644819,0
"6266-QHOJZ",0,0,0,0,0.902777777777778,"Yes","Yes","Fiber optic",1,1,0,1,0,0,"One year","Yes","Electronic check",0.712437810945274,0.672265174244173,0
"7269-JISCY",0,0,0,0,0.763888888888889,"Yes","No","DSL",0,0,0,0,0,0,"One year","No","Bank transfer (automatic)",0.266666666666667,0.281998615278098,0
"0363-SVHYR",1,0,1,1,0.986111111111111,"Yes","Yes","DSL",1,1,1,1,1,1,"Two year","No","Bank transfer (automatic)",0.682587064676617,0.720632356335103,0
"8547-NSBBO",1,0,0,0,0.486111111111111,"Yes","Yes","Fiber optic",1,1,1,1,0,0,"Month-to-month","Yes","Mailed check",0.781094527363184,0.390560812370182,0
"8258-GSTJK",1,1,0,0,0.0416666666666667,"Yes","Yes","Fiber optic",0,0,0,0,0,0,"Month-to-month","Yes","Electronic check",0.584577114427861,0.0252654050311562,1
"6861-OKBCE",0,0,0,1,0.152777777777778,"Yes","No","No",0,0,0,0,0,0,"Month-to-month","No","Credit card (automatic)",0.018407960199005,0.0233729517655204,1
"9940-RHLFB",0,0,0,0,0.0138888888888889,"Yes","No","Fiber optic",0,0,1,0,0,0,"Month-to-month","No","Electronic check",0.567661691542289,0.00651973228709901,1
"6591-QGOYB",1,0,0,0,0.236111111111111,"Yes","Yes","Fiber optic",1,1,1,1,1,0,"Month-to-month","Yes","Bank transfer (automatic)",0.879601990049751,0.190780060004616,0
"9070-BCKQP",0,0,1,0,1,"Yes","Yes","Fiber optic",1,0,1,1,1,1,"Two year","Yes","Credit card (automatic)",0.914427860696517,0.907269789983845,0
"6421-SZVEM",0,0,1,1,0.388888888888889,"Yes","No","Fiber optic",1,0,0,0,0,1,"One year","Yes","Bank transfer (automatic)",0.642786069651741,0.265635818139857,0
"1328-EUZHC",0,0,1,0,0.25,"Yes","No","No",0,0,0,0,0,0,"Two year","No","Mailed check",0.018407960199005,0.0405838910685437,0
"2995-UPRYS",0,1,1,0,0.555555555555556,"Yes","No","Fiber optic",0,1,0,1,1,1,"One year","Yes","Credit card (automatic)",0.80547263681592,0.466582044772675,1
"8878-RYUKI",0,0,0,0,0.722222222222222,"Yes","No","DSL",0,0,1,0,0,1,"Month-to-month","Yes","Electronic check",0.409950248756219,0.349053773367182,0
"9633-DENPU",0,0,1,0,0.652777777777778,"Yes","No","DSL",0,1,0,0,1,0,"Month-to-month","Yes","Bank transfer (automatic)",0.401492537313433,0.31209323794138,0
"7811-JIVPF",0,0,0,0,0.319444444444444,"Yes","No","DSL",0,0,1,0,0,0,"Month-to-month","No","Credit card (automatic)",0.312935323383085,0.122599815370413,0
"7113-HIPFI",1,0,1,1,0.916666666666667,"Yes","No","DSL",1,1,1,1,0,0,"Two year","No","Mailed check",0.47363184079602,0.470603507962151,0
"8541-QVFKM",0,0,0,0,0.111111111111111,"Yes","Yes","Fiber optic",0,0,0,0,0,0,"Month-to-month","Yes","Electronic check",0.549751243781095,0.0707823678744519,0
